datetime,location,y_test,y_pred,is_missing
2024-06-23 09:30:00,1,628.663,72.45294315602713,1.0
2024-06-23 09:40:00,1,628.663,100.92596543232534,1.0
2024-06-23 09:50:00,1,628.663,139.9638078569367,1.0
2024-06-23 10:00:00,1,628.663,187.5844468900546,1.0
2024-06-23 10:10:00,1,628.663,239.69445741292782,1.0
2024-06-23 10:20:00,1,628.663,293.4636289387394,1.0
2024-06-23 10:30:00,1,628.663,346.54075774284615,1.0
2024-06-23 10:40:00,1,628.663,395.7702825123086,1.0
2024-06-23 10:50:00,1,628.663,437.18446589867483,1.0
2024-06-23 11:00:00,1,628.663,465.91617409942023,1.0
2024-06-23 11:10:00,1,628.663,482.67880964397807,1.0
2024-06-23 11:20:00,1,628.663,489.90076867004973,1.0
2024-06-23 11:30:00,1,628.663,489.8094396981461,1.0
2024-06-23 11:40:00,1,628.663,484.7539627153631,1.0
2024-06-23 11:50:00,1,628.663,476.81861500958627,1.0
2024-06-23 12:00:00,1,628.663,467.3720771718577,1.0
2024-06-23 12:10:00,1,628.663,457.11449668307205,1.0
2024-06-23 12:20:00,1,628.663,446.33448646960494,1.0
2024-06-23 12:30:00,1,628.663,435.14742651644787,1.0
2024-06-23 12:40:00,1,628.663,423.6670504664107,1.0
2024-06-23 12:50:00,1,628.663,412.0790874618352,1.0
2024-06-23 13:00:00,1,137.583,400.6351745984406,1.0
2024-06-23 13:10:00,1,137.583,389.59270420909115,1.0
2024-06-23 13:20:00,1,137.583,379.171415383218,1.0
2024-06-23 13:30:00,1,137.583,369.5274658176793,1.0
2024-06-23 13:40:00,1,137.583,360.7440195068713,1.0
2024-06-23 13:50:00,1,137.583,352.84384829123263,1.0
2024-06-23 14:00:00,1,137.583,345.8129394712949,1.0
2024-06-23 14:10:00,1,137.583,339.6213777416697,1.0
2024-06-23 14:20:00,1,137.583,334.2352882677462,1.0
2024-06-23 14:30:00,1,137.583,329.61939517020147,1.0
2024-06-23 14:40:00,1,137.583,325.73582064952865,1.0
2024-06-23 14:50:00,1,137.583,322.54010106794965,1.0
2024-06-23 15:00:00,1,137.583,319.97859841295883,1.0
2024-06-23 15:10:00,1,137.583,317.9899460163382,1.0
2024-06-23 15:20:00,1,137.583,316.50701132366413,1.0
2024-06-23 15:30:00,1,137.583,315.4608982982307,1.0
2024-06-23 15:40:00,1,137.583,314.7848163947445,1.0
2024-06-23 15:50:00,1,137.583,314.415946408635,1.0
2024-06-23 16:00:00,1,137.583,314.29656238607686,1.0
2024-06-23 16:10:00,1,137.583,314.3746109249023,1.0
2024-06-23 16:20:00,1,137.583,314.6022669096787,1.0
2024-06-23 16:30:00,1,137.583,314.93662491160507,1.0
2024-06-23 16:40:00,1,137.583,315.3389529707174,1.0
2024-06-23 16:50:00,1,137.583,315.77558591583227,1.0
2024-06-24 09:00:00,1,808.5166666666667,207.99271487346755,0.0
2024-06-24 09:10:00,1,904.117,285.96602291066716,0.0
2024-06-24 09:20:00,1,986.799,391.536633059993,0.0
2024-06-24 09:30:00,1,720.24,509.64273140575966,0.0
2024-06-24 09:40:00,1,388.992,623.1527086204816,0.0
2024-06-24 09:50:00,1,320.494,715.515284856231,0.0
2024-06-24 10:00:00,1,1252.842,785.4296843547689,0.0
2024-06-24 10:10:00,1,1264.282,841.8565313415644,0.0
2024-06-24 10:20:00,1,1296.94,890.8435453484253,0.0
2024-06-24 10:30:00,1,1262.016,931.1201050523093,0.0
2024-06-24 10:40:00,1,1267.206,956.5804992587183,0.0
2024-06-24 10:50:00,1,1285.406,961.2846431267692,0.0
2024-06-24 11:00:00,1,1258.892,943.815899656368,0.0
2024-06-24 11:10:00,1,1253.6899999999998,911.0670999174724,0.0
2024-06-24 11:20:00,1,1260.274,870.1362050614765,0.0
2024-06-24 11:30:00,1,1260.486,825.806141411548,0.0
2024-06-24 11:40:00,1,1256.144,781.1099184406893,0.0
2024-06-24 11:50:00,1,1242.649,737.5072166360204,0.0
2024-06-24 12:00:00,1,1248.537,695.3080953357347,0.0
2024-06-24 12:10:00,1,1220.052,654.4478125888822,0.0
2024-06-24 12:20:00,1,1198.935,615.0376911137317,0.0
2024-06-24 12:30:00,1,1160.922,577.4744595432732,0.0
2024-06-24 12:40:00,1,1134.379,542.2864409201802,0.0
2024-06-24 12:50:00,1,1078.856,509.9293765574382,0.0
2024-06-24 13:00:00,1,1039.912,480.6607441344314,0.0
2024-06-24 13:10:00,1,998.2925,454.5154131749421,0.0
2024-06-24 13:20:00,1,960.709,431.36143267928674,0.0
2024-06-24 13:30:00,1,901.779,410.97886417280796,0.0
2024-06-24 13:40:00,1,771.034,393.1221584332792,0.0
2024-06-24 13:50:00,1,725.9359999999999,377.56084619945767,0.0
2024-06-24 14:00:00,1,622.188,364.092925474378,0.0
2024-06-24 14:10:00,1,614.8933333333333,352.54297348717034,0.0
2024-06-24 14:20:00,1,332.964,342.750970700101,0.0
2024-06-24 14:30:00,1,423.75111111111113,334.56272207939975,0.0
2024-06-24 14:40:00,1,407.67333333333335,327.82668290676855,0.0
2024-06-24 14:50:00,1,289.921,322.39320533578666,0.0
2024-06-24 15:00:00,1,372.679,318.11789713136426,0.0
2024-06-24 15:10:00,1,274.396,314.86464486530076,0.0
2024-06-24 15:20:00,1,229.26,312.5076779442638,0.0
2024-06-24 15:30:00,1,109.458,310.93200732122665,0.0
2024-06-24 15:40:00,1,175.753,310.03229165109536,0.0
2024-06-24 15:50:00,1,109.993,309.7116443351027,0.0
2024-06-24 16:00:00,1,22.455,309.8790462438676,0.0
2024-06-24 16:10:00,1,20.856,310.4496447644805,0.0
2024-06-24 16:20:00,1,24.236,311.3437400662595,0.0
2024-06-24 16:30:00,1,4.1530000000000005,312.48805714957945,0.0
2024-06-24 16:40:00,1,2.468,313.8148964129259,0.0
2024-06-24 16:50:00,1,3.21,315.2643458215828,0.0
2024-06-25 09:00:00,1,863.1049999999999,22.702717905787505,0.0
2024-06-25 09:10:00,1,939.347,26.29310815485444,0.0
2024-06-25 09:20:00,1,1016.549,32.43972789987421,0.0
2024-06-25 09:30:00,1,1043.254,42.164959596280006,0.0
2024-06-25 09:40:00,1,1079.952,57.66513027750307,0.0
2024-06-25 09:50:00,1,1080.226,82.95028688581453,0.0
2024-06-25 10:00:00,1,1193.973,121.18442122329594,0.0
2024-06-25 10:10:00,1,1212.87,172.2060543819179,0.0
2024-06-25 10:20:00,1,1239.852,234.58087860662712,0.0
2024-06-25 10:30:00,1,1174.672,304.1420252832419,0.0
2024-06-25 10:40:00,1,1010.519,371.52891101443186,0.0
2024-06-25 10:50:00,1,823.017,430.31527070313746,0.0
2024-06-25 11:00:00,1,1172.927,477.6148277272162,0.0
2024-06-25 11:10:00,1,1202.611,514.0171665937664,0.0
2024-06-25 11:20:00,1,612.159,540.6180380371975,0.0
2024-06-25 11:30:00,1,1379.773,557.7176692018521,0.0
2024-06-25 11:40:00,1,1077.554,565.2800328248951,0.0
2024-06-25 11:50:00,1,1308.523,563.7953168733399,0.0
2024-06-25 12:00:00,1,1178.697777777778,554.7188350098086,0.0
2024-06-25 12:10:00,1,999.53,540.1724031375518,0.0
2024-06-25 12:20:00,1,900.812,522.3377766039475,0.0
2024-06-25 12:30:00,1,859.383,503.0105176687408,0.0
2024-06-25 12:40:00,1,930.403,483.39357863293185,0.0
2024-06-25 12:50:00,1,984.28,464.130186407051,0.0
2024-06-25 13:00:00,1,1171.107,445.5122183552658,0.0
2024-06-25 13:10:00,1,958.349,427.6982466205385,0.0
2024-06-25 13:20:00,1,646.5989999999999,410.8411171472676,0.0
2024-06-25 13:30:00,1,784.1070000000001,395.11965352016665,0.0
2024-06-25 13:40:00,1,769.467,380.7132145283364,0.0
2024-06-25 13:50:00,1,773.42,367.7570623215646,0.0
2024-06-25 14:00:00,1,620.269,356.31567127445106,0.0
2024-06-25 14:10:00,1,664.471,346.37812272294906,0.0
2024-06-25 14:20:00,1,557.087,337.87535727220563,0.0
2024-06-25 14:30:00,1,437.016,330.70386668147256,0.0
2024-06-25 14:40:00,1,415.182,324.74880166597916,0.0
2024-06-25 14:50:00,1,128.06400000000002,319.8998621659027,0.0
2024-06-25 15:00:00,1,201.703,316.05716156938104,0.0
2024-06-25 15:10:00,1,326.6088888888889,313.12978818463455,0.0
2024-06-25 15:20:00,1,274.169,311.0320114021448,0.0
2024-06-25 15:30:00,1,189.03666666666663,309.67842058013593,0.0
2024-06-25 15:40:00,1,134.853,308.9813125734637,0.0
2024-06-25 15:50:00,1,149.566,308.8512422933102,0.0
2024-06-25 16:00:00,1,106.87,309.19914830109263,0.0
2024-06-25 16:10:00,1,24.938,309.93861068782724,0.0
2024-06-25 16:20:00,1,5.979,310.98940760958317,0.0
2024-06-25 16:30:00,1,46.396,312.2776106416362,0.0
2024-06-25 16:40:00,1,18.169,313.7370981895445,0.0
2024-06-25 16:50:00,1,7.498,315.3084998402198,0.0
2024-06-26 09:00:00,1,796.336,47.8163007448122,0.0
2024-06-26 09:10:00,1,870.1850000000001,63.612432639803615,0.0
2024-06-26 09:20:00,1,1049.175,90.55954607154295,0.0
2024-06-26 09:30:00,1,1121.229,135.12277521307536,0.0
2024-06-26 09:40:00,1,1136.041,204.8605970072985,0.0
2024-06-26 09:50:00,1,1187.836,300.3725335275576,0.0
2024-06-26 10:00:00,1,1231.439,414.1650630651745,0.0
2024-06-26 10:10:00,1,1247.23,534.4619734408694,0.0
2024-06-26 10:20:00,1,1330.972,644.9124612954407,0.0
2024-06-26 10:30:00,1,1322.152,738.7725706127845,0.0
2024-06-26 10:40:00,1,1300.881,820.832784703577,0.0
2024-06-26 10:50:00,1,1340.897,873.8802598515445,0.0
2024-06-26 11:00:00,1,1361.821,894.429250756005,0.0
2024-06-26 11:10:00,1,1223.987,894.3989192765516,0.0
2024-06-26 11:20:00,1,1152.3322222222223,880.387436366384,0.0
2024-06-26 11:30:00,1,1372.79,855.5061925762453,0.0
2024-06-26 11:40:00,1,1346.334,823.0227620548511,0.0
2024-06-26 11:50:00,1,1348.044,785.9185435245167,0.0
2024-06-26 12:00:00,1,1363.399,746.4192502634967,0.0
2024-06-26 12:10:00,1,1343.465,706.1558430455002,0.0
2024-06-26 12:20:00,1,1340.8177777777778,666.3121868579605,0.0
2024-06-26 12:30:00,1,1349.84375,627.7106453404141,0.0
2024-06-26 12:40:00,1,1313.496,590.9072742909011,0.0
2024-06-26 12:50:00,1,1296.891,556.291574286258,0.0
2024-06-26 13:00:00,1,1176.464,524.1543878106004,0.0
2024-06-26 13:10:00,1,1260.212,494.6830677101528,0.0
2024-06-26 13:20:00,1,1275.924,467.9730046293809,0.0
2024-06-26 13:30:00,1,1153.502,444.028683533816,0.0
2024-06-26 13:40:00,1,957.513,422.7718549958577,0.0
2024-06-26 13:50:00,1,405.396,404.06170360752475,0.0
2024-06-26 14:00:00,1,461.967,387.71968058787076,0.0
2024-06-26 14:10:00,1,455.68500000000006,373.55267035855906,0.0
2024-06-26 14:20:00,1,608.17,361.36600781572326,0.0
2024-06-26 14:30:00,1,169.921,350.9738640725082,0.0
2024-06-26 14:40:00,1,50.109,342.20235825884794,0.0
2024-06-26 14:50:00,1,159.382,334.8899334001042,0.0
2024-06-26 15:00:00,1,292.361,328.8871402580198,0.0
2024-06-26 15:10:00,1,324.136,324.05426846132076,0.0
2024-06-26 15:20:00,1,212.058,320.26091457190745,0.0
2024-06-26 15:30:00,1,17.395,317.3848862500718,0.0
2024-06-26 15:40:00,1,6.933,315.3113276340607,0.0
2024-06-26 15:50:00,1,4.843999999999999,313.932811693346,0.0
2024-06-26 16:00:00,1,19.73,313.14947837079677,0.0
2024-06-26 16:10:00,1,40.618,312.868487649099,0.0
2024-06-26 16:20:00,1,15.746,313.0046834407071,0.0
2024-06-26 16:30:00,1,7.495999999999999,313.47914259376563,0.0
2024-06-26 16:40:00,1,3.658,314.22058457369803,0.0
2024-06-26 16:50:00,1,2.338,315.1640200511878,0.0
2024-06-27 09:00:00,1,840.597,31.829853712560315,1.0
2024-06-27 09:10:00,1,840.597,42.70267350631368,1.0
2024-06-27 09:20:00,1,840.597,69.55694209814524,1.0
2024-06-27 09:30:00,1,840.597,122.45012803809146,1.0
2024-06-27 09:40:00,1,840.597,207.03243003141696,1.0
2024-06-27 09:50:00,1,840.597,317.8961226414421,1.0
2024-06-27 10:00:00,1,840.597,445.07052352210314,1.0
2024-06-27 10:10:00,1,840.597,585.4030660467333,1.0
2024-06-27 10:20:00,1,840.597,738.0312520463243,1.0
2024-06-27 10:30:00,1,840.597,890.6490797278426,1.0
2024-06-27 10:40:00,1,840.597,1027.472972925416,1.0
2024-06-27 10:50:00,1,840.597,1133.6842035014038,1.0
2024-06-27 11:00:00,1,840.597,1197.416286289234,1.0
2024-06-27 11:10:00,1,840.597,1217.8528896217724,1.0
2024-06-27 11:20:00,1,840.597,1201.6286556639816,1.0
2024-06-27 11:30:00,1,840.597,1158.673858881507,1.0
2024-06-27 11:40:00,1,840.597,1098.7740481487137,1.0
2024-06-27 11:50:00,1,840.597,1029.7307845304238,1.0
2024-06-27 12:00:00,1,840.597,957.0963153162311,1.0
2024-06-27 12:10:00,1,840.597,884.4342809407224,1.0
2024-06-27 12:20:00,1,840.597,813.8433329227523,1.0
2024-06-27 12:30:00,1,840.597,746.6283110512833,1.0
2024-06-27 12:40:00,1,840.597,683.7751466361417,1.0
2024-06-27 12:50:00,1,840.597,626.0664633225778,1.0
2024-06-27 13:00:00,1,114.597,574.0074678026649,1.0
2024-06-27 13:10:00,1,114.597,527.7655105714749,1.0
2024-06-27 13:20:00,1,114.597,487.1983088264071,1.0
2024-06-27 13:30:00,1,114.597,451.9450750818466,1.0
2024-06-27 13:40:00,1,114.597,421.5293859301169,1.0
2024-06-27 13:50:00,1,114.597,395.4407999972664,1.0
2024-06-27 14:00:00,1,114.597,373.1873954594358,1.0
2024-06-27 14:10:00,1,114.597,354.3196771563801,1.0
2024-06-27 14:20:00,1,114.597,338.4359410761126,1.0
2024-06-27 14:30:00,1,114.597,325.1792019376528,1.0
2024-06-27 14:40:00,1,114.597,314.23133434941025,1.0
2024-06-27 14:50:00,1,114.597,305.3093701213009,1.0
2024-06-27 15:00:00,1,114.597,298.16054400920234,1.0
2024-06-27 15:10:00,1,114.597,292.5617607786895,1.0
2024-06-27 15:20:00,1,114.597,288.31499722910024,1.0
2024-06-27 15:30:00,1,114.597,285.2456681749924,1.0
2024-06-27 15:40:00,1,114.597,283.19911172018584,1.0
2024-06-27 15:50:00,1,114.597,282.0375892323739,1.0
2024-06-27 16:00:00,1,114.597,281.6373017135967,1.0
2024-06-27 16:10:00,1,114.597,281.8861783699787,1.0
2024-06-27 16:20:00,1,114.597,282.68272592186236,1.0
2024-06-27 16:30:00,1,114.597,283.93391224747256,1.0
2024-06-27 16:40:00,1,114.597,285.5554772246074,1.0
2024-06-27 16:50:00,1,114.597,287.470936512341,1.0
2024-06-28 09:00:00,1,540.3644444444444,109.22719046706614,0.0
2024-06-28 09:10:00,1,769.29,136.40945027758067,0.0
2024-06-28 09:20:00,1,820.723,171.20985252072484,0.0
2024-06-28 09:30:00,1,618.0649999999999,211.7633814130063,0.0
2024-06-28 09:40:00,1,624.215,255.57661676867923,0.0
2024-06-28 09:50:00,1,480.13444444444445,298.8007785325815,0.0
2024-06-28 10:00:00,1,526.405,339.43944827918597,0.0
2024-06-28 10:10:00,1,697.922,377.6334616723244,0.0
2024-06-28 10:20:00,1,730.277,413.7144929055319,0.0
2024-06-28 10:30:00,1,666.2744444444445,446.9289895807762,0.0
2024-06-28 10:40:00,1,427.433,475.35857024114017,0.0
2024-06-28 10:50:00,1,416.916,496.6580687305418,0.0
2024-06-28 11:00:00,1,918.7,509.2140640260069,0.0
2024-06-28 11:10:00,1,1167.3766666666666,513.792512788804,0.0
2024-06-28 11:20:00,1,768.1144444444444,511.9578986522451,0.0
2024-06-28 11:30:00,1,1354.556,505.34374805163566,0.0
2024-06-28 11:40:00,1,1310.402,495.4872358883084,0.0
2024-06-28 11:50:00,1,1139.121111111111,483.58593742006406,0.0
2024-06-28 12:00:00,1,1232.837,470.4118348691534,0.0
2024-06-28 12:10:00,1,1237.25,456.4453265769783,0.0
2024-06-28 12:20:00,1,1358.712,442.05168657262533,0.0
2024-06-28 12:30:00,1,1337.492,427.58382044922257,0.0
2024-06-28 12:40:00,1,1296.84,413.3970741999717,0.0
2024-06-28 12:50:00,1,1259.437,399.8183176533927,0.0
2024-06-28 13:00:00,1,1263.4777777777776,387.1060781997113,0.0
2024-06-28 13:10:00,1,1144.029,375.42771675223673,0.0
2024-06-28 13:20:00,1,1124.289,364.8625906418073,0.0
2024-06-28 13:30:00,1,969.142,355.4236564720245,0.0
2024-06-28 13:40:00,1,863.78,347.0820006497799,0.0
2024-06-28 13:50:00,1,772.554,339.7875355653278,0.0
2024-06-28 14:00:00,1,702.2909999999999,333.4829447520542,0.0
2024-06-28 14:10:00,1,404.456,328.11029053644995,0.0
2024-06-28 14:20:00,1,37.082,323.6104789565824,0.0
2024-06-28 14:30:00,1,39.705,319.92280374329886,0.0
2024-06-28 14:40:00,1,32.229,316.9830177304294,0.0
2024-06-28 14:50:00,1,16.106,314.7238940390519,0.0
2024-06-28 15:00:00,1,16.588,313.07629992458953,0.0
2024-06-28 15:10:00,1,8.307777777777778,311.97221230989504,0.0
2024-06-28 15:20:00,1,5.362,311.344987497141,0.0
2024-06-28 15:30:00,1,1.916,311.1319221132334,0.0
2024-06-28 15:40:00,1,0.936,311.2743723157338,0.0
2024-06-28 15:50:00,1,1.881,311.7177135494066,0.0
2024-06-28 16:00:00,1,2.512,312.4110354459192,0.0
2024-06-28 16:10:00,1,1.982,313.30672730621876,0.0
2024-06-28 16:20:00,1,1.2040000000000002,314.3609519039968,0.0
2024-06-28 16:30:00,1,0.404,315.532976024859,0.0
2024-06-28 16:40:00,1,0.381,316.7861701772703,0.0
2024-06-28 16:50:00,1,0.537,318.08764769293634,0.0
2024-06-29 09:00:00,1,0.537,11.219115129422068,1.0
2024-06-29 09:10:00,1,0.537,12.686078596957262,1.0
2024-06-29 09:20:00,1,0.537,14.735177590712354,1.0
2024-06-29 09:30:00,1,0.537,17.215887793015362,1.0
2024-06-29 09:40:00,1,0.537,19.99984858259416,1.0
2024-06-29 09:50:00,1,0.537,23.463949715709383,1.0
2024-06-29 10:00:00,1,0.537,27.937775013934782,1.0
2024-06-29 10:10:00,1,0.537,33.67578386594416,1.0
2024-06-29 10:20:00,1,0.537,40.875997246527746,1.0
2024-06-29 10:30:00,1,0.537,49.64481701786236,1.0
2024-06-29 10:40:00,1,0.537,59.869470378565985,1.0
2024-06-29 10:50:00,1,0.537,71.29657429614207,1.0
2024-06-29 11:00:00,1,0.537,83.56221928692045,1.0
2024-06-29 11:10:00,1,0.537,96.34060774449966,1.0
2024-06-29 11:20:00,1,0.537,109.3262149543573,1.0
2024-06-29 11:30:00,1,0.537,122.25175354874872,1.0
2024-06-29 11:40:00,1,0.537,134.84902111888147,1.0
2024-06-29 11:50:00,1,0.537,146.82743982717645,1.0
2024-06-29 12:00:00,1,0.537,157.90660130539274,1.0
2024-06-29 12:10:00,1,0.537,167.8525197417565,1.0
2024-06-29 12:20:00,1,0.537,176.50615859975179,1.0
2024-06-29 12:30:00,1,0.537,183.8036844675623,1.0
2024-06-29 12:40:00,1,0.537,189.77408753321058,1.0
2024-06-29 12:50:00,1,0.537,194.5150464977346,1.0
2024-06-29 13:00:00,1,0.537,198.16339587365883,1.0
2024-06-29 13:10:00,1,0.537,200.87096358950643,1.0
2024-06-29 13:20:00,1,0.537,202.7917088824979,1.0
2024-06-29 13:30:00,1,0.537,204.07765082624803,1.0
2024-06-29 13:40:00,1,0.537,204.87679130289058,1.0
2024-06-29 13:50:00,1,0.537,205.33343972324658,1.0
2024-06-29 14:00:00,1,0.537,205.58538624154033,1.0
2024-06-29 14:10:00,1,0.537,205.76033035557384,1.0
2024-06-29 14:20:00,1,0.537,205.97192721392966,1.0
2024-06-29 14:30:00,1,0.537,206.31708073891886,1.0
2024-06-29 14:40:00,1,0.537,206.87472517864418,1.0
2024-06-29 14:50:00,1,0.537,207.70595797705192,1.0
2024-06-29 15:00:00,1,0.537,208.85668918041358,1.0
2024-06-29 15:10:00,1,0.537,210.35885791440217,1.0
2024-06-29 15:20:00,1,0.537,212.2332760616927,1.0
2024-06-29 15:30:00,1,0.537,214.49107108629875,1.0
2024-06-29 15:40:00,1,0.537,217.1342805018811,1.0
2024-06-29 15:50:00,1,0.537,220.15732773202762,1.0
2024-06-29 16:00:00,1,0.537,223.5467178830686,1.0
2024-06-29 16:10:00,1,0.537,227.2819447868958,1.0
2024-06-29 16:20:00,1,0.537,231.3356852649604,1.0
2024-06-29 16:30:00,1,0.537,235.6752473673389,1.0
2024-06-29 16:40:00,1,0.537,240.26246540997093,1.0
2024-06-29 16:50:00,1,0.537,245.05607195029555,1.0
2024-06-30 09:00:00,1,0.537,10.03910496988145,1.0
2024-06-30 09:10:00,1,0.537,10.528157558279588,1.0
2024-06-30 09:20:00,1,0.537,11.20654834025661,1.0
2024-06-30 09:30:00,1,0.537,12.158707398083719,1.0
2024-06-30 09:40:00,1,0.537,13.479754639816294,1.0
2024-06-30 09:50:00,1,0.537,15.208295593622735,1.0
2024-06-30 10:00:00,1,0.537,17.39892925331396,1.0
2024-06-30 10:10:00,1,955.256,20.139992860501703,1.0
2024-06-30 10:20:00,1,955.256,23.534274745632278,1.0
