序號,答案
20240707121001,3.95
20240707122001,3.95
20240707123001,3.95
20240707124001,3.95
20240707125001,3.95
20240707130001,3.95
20240707131001,3.95
20240707132001,3.95
20240707133001,3.95
20240707134001,3.95
20240707135001,3.95
20240707140001,3.95
20240707141001,3.95
20240707142001,3.95
20240707143001,3.95
20240707144001,3.95
20240707145001,3.95
20240707150001,3.95
20240707151001,3.95
20240707152001,3.95
20240707153001,3.95
20240707154001,3.95
20240707155001,3.53
20240707160001,3.53
20240707161001,3.53
20240707162001,3.53
20240707163001,3.53
20240707164001,3.53
20240707165001,3.53
20240125090002,3.53
20240125091002,3.53
20240125092002,3.53
20240125093002,3.53
20240125094002,3.53
20240125095002,3.53
20240125100002,3.53
20240125101002,3.53
20240125102002,3.53
20240125103002,3.53
20240125104002,3.53
20240125105002,3.53
20240125110002,3.53
20240125111002,3.53
20240125112002,3.53
20240125113002,3.53
20240125114002,3.53
20240125115002,3.53
20240125120002,3.53
20240125121002,3.95
20240125122002,3.95
20240125123002,3.95
20240125124002,3.95
20240125125002,3.95
20240125130002,3.95
20240125131002,3.95
20240125132002,3.95
20240125133002,3.95
20240125134002,3.95
20240125135002,3.95
20240125140002,3.95
20240125141002,3.95
20240125142002,3.95
20240125143002,3.95
20240125144002,3.95
20240125145002,3.95
20240125150002,3.95
20240125151002,3.95
20240125152002,3.95
20240125153002,3.95
20240125154002,3.95
20240125155002,3.53
20240125160002,3.53
20240125161002,3.53
20240125162002,3.53
20240125163002,3.53
20240125164002,3.53
20240125165002,3.53
20240128090002,3.53
20240128091002,3.53
20240128092002,3.53
20240128093002,3.53
20240128094002,3.53
20240128095002,3.53
20240128100002,3.53
20240128101002,3.53
20240128102002,3.53
20240128103002,3.53
20240128104002,3.53
20240128105002,3.53
20240128110002,3.53
20240128111002,3.53
20240128112002,3.53
20240128113002,3.53
20240128114002,3.53
20240128115002,3.53
20240128120002,3.53
20240128121002,3.95
20240128122002,3.95
20240128123002,3.95
20240128124002,3.95
20240128125002,3.95
20240128130002,3.95
20240128131002,3.95
20240128132002,3.95
20240128133002,3.95
20240128134002,3.95
20240128135002,3.95
20240128140002,3.95
20240128141002,3.95
20240128142002,3.95
20240128143002,3.95
20240128144002,3.95
20240128145002,3.95
20240128150002,3.95
20240128151002,3.95
20240128152002,3.95
20240128153002,3.95
20240128154002,3.95
20240128155002,3.53
20240128160002,3.53
20240128161002,3.53
20240128162002,3.53
20240128163002,3.53
20240128164002,3.53
20240128165002,3.53
20240213090002,3.53
20240213091002,3.53
20240213092002,3.53
20240213093002,3.53
20240213094002,3.53
20240213095002,3.53
20240213100002,3.53
20240213101002,3.53
20240213102002,3.53
20240213103002,3.53
20240213104002,3.53
20240213105002,3.53
20240213110002,3.53
20240213111002,3.53
20240213112002,3.53
20240213113002,3.53
20240213114002,3.53
20240213115002,3.53
20240213120002,3.53
20240213121002,3.95
20240213122002,3.95
20240213123002,3.95
20240213124002,3.95
20240213125002,3.95
20240213130002,3.95
20240213131002,3.95
20240213132002,3.95
20240213133002,3.95
20240213134002,3.95
20240213135002,3.95
20240213140002,3.95
20240213141002,3.95
20240213142002,3.95
20240213143002,3.95
20240213144002,3.95
20240213145002,3.95
20240213150002,3.95
20240213151002,3.95
20240213152002,3.95
20240213153002,3.95
20240213154002,3.95
20240213155002,3.53
20240213160002,3.53
20240213161002,3.53
20240213162002,3.53
20240213163002,3.53
20240213164002,3.53
20240213165002,3.53
20240226090002,3.53
20240226091002,3.53
20240226092002,3.53
20240226093002,3.53
20240226094002,3.53
20240226095002,3.53
20240226100002,3.53
20240226101002,3.53
20240226102002,3.53
20240226103002,3.53
20240226104002,3.53
20240226105002,3.53
20240226110002,3.53
20240226111002,3.53
20240226112002,3.53
20240226113002,3.53
20240226114002,3.53
20240226115002,3.53
20240226120002,3.53
20240226121002,3.95
20240226122002,3.95
20240226123002,3.95
20240226124002,3.95
20240226125002,3.95
20240226130002,3.95
20240226131002,3.95
20240226132002,3.95
20240226133002,3.95
20240226134002,3.95
20240226135002,3.95
20240226140002,3.95
20240226141002,3.95
20240226142002,3.95
20240226143002,3.95
20240226144002,3.95
20240226145002,3.95
20240226150002,3.95
20240226151002,3.95
20240226152002,3.95
20240226153002,3.95
20240226154002,3.95
20240226155002,3.53
20240226160002,3.53
20240226161002,3.53
20240226162002,3.53
20240226163002,3.53
20240226164002,3.53
20240226165002,3.53
20240319090002,3.53
20240319091002,3.53
20240319092002,3.53
20240319093002,3.53
20240319094002,3.53
20240319095002,3.53
20240319100002,3.53
20240319101002,3.53
20240319102002,3.53
20240319103002,3.53
20240319104002,3.53
20240319105002,3.53
20240319110002,3.53
20240319111002,3.53
20240319112002,3.53
20240319113002,3.53
20240319114002,3.53
20240319115002,3.53
20240319120002,3.53
20240319121002,3.95
20240319122002,3.95
20240319123002,3.95
20240319124002,3.95
20240319125002,3.95
20240319130002,3.95
20240319131002,3.95
20240319132002,3.95
20240319133002,3.95
20240319134002,3.95
20240319135002,3.95
20240319140002,3.95
20240319141002,3.95
20240319142002,3.95
20240319143002,3.95
20240319144002,3.95
20240319145002,3.95
20240319150002,3.95
20240319151002,3.95
20240319152002,3.95
20240319153002,3.95
20240319154002,3.95
20240319155002,3.53
20240319160002,3.53
20240319161002,3.53
20240319162002,3.53
20240319163002,3.53
20240319164002,3.53
20240319165002,3.53
20240427090002,3.53
20240427091002,3.53
20240427092002,3.53
20240427093002,3.53
20240427094002,3.53
20240427095002,3.53
20240427100002,3.53
20240427101002,3.53
20240427102002,3.53
20240427103002,3.53
20240427104002,3.53
20240427105002,3.53
20240427110002,3.53
20240427111002,3.53
20240427112002,3.53
20240427113002,3.53
20240427114002,3.53
20240427115002,3.53
20240427120002,3.53
20240427121002,3.95
20240427122002,3.95
20240427123002,3.95
20240427124002,3.95
20240427125002,3.95
20240427130002,3.95
20240427131002,3.95
20240427132002,3.95
20240427133002,3.95
20240427134002,3.95
20240427135002,3.95
20240427140002,3.95
20240427141002,3.95
20240427142002,3.95
20240427143002,3.95
20240427144002,3.95
20240427145002,3.95
20240427150002,3.95
20240427151002,3.95
20240427152002,3.95
20240427153002,3.95
20240427154002,3.95
20240427155002,3.53
20240427160002,3.53
20240427161002,3.53
20240427162002,3.53
20240427163002,3.53
20240427164002,3.53
20240427165002,3.53
20240508090002,3.53
20240508091002,3.53
20240508092002,3.53
20240508093002,3.53
20240508094002,3.53
20240508095002,3.53
20240508100002,3.53
20240508101002,3.53
20240508102002,3.53
20240508103002,3.53
20240508104002,3.53
20240508105002,3.53
20240508110002,3.53
20240508111002,3.53
20240508112002,3.53
20240508113002,3.53
20240508114002,3.53
20240508115002,3.53
20240508120002,3.53
20240508121002,3.95
20240508122002,3.95
20240508123002,3.95
20240508124002,3.95
20240508125002,3.95
20240508130002,3.95
20240508131002,3.95
20240508132002,3.95
20240508133002,3.95
20240508134002,3.95
20240508135002,3.95
20240508140002,3.95
20240508141002,3.95
20240508142002,3.95
20240508143002,3.95
20240508144002,3.95
20240508145002,3.95
20240508150002,3.95
20240508151002,3.95
20240508152002,3.95
20240508153002,3.95
20240508154002,3.95
20240508155002,3.53
20240508160002,3.53
20240508161002,3.53
20240508162002,3.53
20240508163002,3.53
20240508164002,3.53
20240508165002,3.53
20240705090002,3.53
20240705091002,3.53
20240705092002,3.53
20240705093002,3.53
20240705094002,3.53
20240705095002,3.53
20240705100002,3.53
20240705101002,3.53
20240705102002,3.53
20240705103002,3.53
20240705104002,3.53
20240705105002,3.53
20240705110002,3.53
20240705111002,3.53
20240705112002,3.53
20240705113002,3.53
20240705114002,3.53
20240705115002,3.53
20240705120002,3.53
20240705121002,3.95
20240705122002,3.95
20240705123002,3.95
20240705124002,3.95
20240705125002,3.95
20240705130002,3.95
20240705131002,3.95
20240705132002,3.95
20240705133002,3.95
20240705134002,3.95
20240705135002,3.95
20240705140002,3.95
20240705141002,3.95
20240705142002,3.95
20240705143002,3.95
20240705144002,3.95
20240705145002,3.95
20240705150002,3.95
20240705151002,3.95
20240705152002,3.95
20240705153002,3.95
20240705154002,3.95
20240705155002,3.53
20240705160002,3.53
20240705161002,3.53
20240705162002,3.53
20240705163002,3.53
20240705164002,3.53
20240705165002,3.53
20240707090002,3.53
20240707091002,3.53
20240707092002,3.53
20240707093002,3.53
20240707094002,3.53
20240707095002,3.53
20240707100002,3.53
20240707101002,3.53
20240707102002,3.53
20240707103002,3.53
20240707104002,3.53
20240707105002,3.53
20240707110002,3.53
20240707111002,3.53
20240707112002,3.53
20240707113002,3.53
20240707114002,3.53
20240707115002,3.53
20240707120002,3.53
20240707121002,3.95
20240707122002,3.95
20240707123002,3.95
20240707124002,3.95
20240707125002,3.95
20240707130002,3.95
20240707131002,3.95
20240707132002,3.95
20240707133002,3.95
20240707134002,3.95
20240707135002,3.95
20240707140002,3.95
20240707141002,3.95
20240707142002,3.95
20240707143002,3.95
20240707144002,3.95
20240707145002,3.95
20240707150002,3.95
20240707151002,3.95
20240707152002,3.95
20240707153002,3.95
20240707154002,3.95
20240707155002,3.53
20240707160002,3.53
20240707161002,3.53
20240707162002,3.53
20240707163002,3.53
20240707164002,3.53
20240707165002,3.53
20240317090003,3.53
20240317091003,3.53
20240317092003,3.53
20240317093003,3.53
20240317094003,3.53
20240317095003,3.53
20240317100003,3.53
20240317101003,3.53
20240317102003,3.53
20240317103003,3.53
20240317104003,3.53
20240317105003,3.53
20240317110003,3.53
20240317111003,3.53
20240317112003,3.53
20240317113003,3.53
20240317114003,3.53
20240317115003,3.53
20240317120003,3.53
20240317121003,3.95
20240317122003,3.95
20240317123003,3.95
20240317124003,3.95
20240317125003,3.95
20240317130003,3.95
20240317131003,3.95
20240317132003,3.95
20240317133003,3.95
20240317134003,3.95
20240317135003,3.95
20240317140003,3.95
20240317141003,3.95
20240317142003,3.95
20240317143003,3.95
20240317144003,3.95
20240317145003,3.95
20240317150003,3.95
20240317151003,3.95
20240317152003,3.95
20240317153003,3.95
20240317154003,3.95
20240317155003,3.53
20240317160003,3.53
20240317161003,3.53
20240317162003,3.53
20240317163003,3.53
20240317164003,3.53
20240317165003,3.53
20240414090003,3.53
20240414091003,3.53
20240414092003,3.53
20240414093003,3.53
20240414094003,3.53
20240414095003,3.53
20240414100003,3.53
20240414101003,3.53
20240414102003,3.53
20240414103003,3.53
20240414104003,3.53
20240414105003,3.53
20240414110003,3.53
20240414111003,3.53
20240414112003,3.53
20240414113003,3.53
20240414114003,3.53
20240414115003,3.53
20240414120003,3.53
20240414121003,3.95
20240414122003,3.95
20240414123003,3.95
20240414124003,3.95
20240414125003,3.95
20240414130003,3.95
20240414131003,3.95
20240414132003,3.95
20240414133003,3.95
20240414134003,3.95
20240414135003,3.95
20240414140003,3.95
20240414141003,3.95
20240414142003,3.95
20240414143003,3.95
20240414144003,3.95
20240414145003,3.95
20240414150003,3.95
20240414151003,3.95
20240414152003,3.95
20240414153003,3.95
20240414154003,3.95
20240414155003,3.53
20240414160003,3.53
20240414161003,3.53
20240414162003,3.53
20240414163003,3.53
20240414164003,3.53
20240414165003,3.53
20240524090003,3.53
20240524091003,3.53
20240524092003,3.53
20240524093003,3.53
20240524094003,3.53
20240524095003,3.53
20240524100003,3.53
20240524101003,3.53
20240524102003,3.53
20240524103003,3.53
20240524104003,3.53
20240524105003,3.53
20240524110003,3.53
20240524111003,3.53
20240524112003,3.53
20240524113003,3.53
20240524114003,3.53
20240524115003,3.53
20240524120003,3.53
20240524121003,3.95
20240524122003,3.95
20240524123003,3.95
20240524124003,3.95
20240524125003,3.95
20240524130003,3.95
20240524131003,3.95
20240524132003,3.95
20240524133003,3.95
20240524134003,3.95
20240524135003,3.95
20240524140003,3.95
20240524141003,3.95
20240524142003,3.95
20240524143003,3.95
20240524144003,3.95
20240524145003,3.95
20240524150003,3.95
20240524151003,3.95
20240524152003,3.95
20240524153003,3.95
20240524154003,3.95
20240524155003,3.53
20240524160003,3.53
20240524161003,3.53
20240524162003,3.53
20240524163003,3.53
20240524164003,3.53
20240524165003,3.53
20240526090003,3.53
20240526091003,3.53
20240526092003,3.53
20240526093003,3.53
20240526094003,3.53
20240526095003,3.53
20240526100003,3.53
20240526101003,3.53
20240526102003,3.53
20240526103003,3.53
20240526104003,3.53
20240526105003,3.53
20240526110003,3.53
20240526111003,3.53
20240526112003,3.53
20240526113003,3.53
20240526114003,3.53
20240526115003,3.53
20240526120003,3.53
20240526121003,3.95
20240526122003,3.95
20240526123003,3.95
20240526124003,3.95
20240526125003,3.95
20240526130003,3.95
20240526131003,3.95
20240526132003,3.95
20240526133003,3.95
20240526134003,3.95
20240526135003,3.95
20240526140003,3.95
20240526141003,3.95
20240526142003,3.95
20240526143003,3.95
20240526144003,3.95
20240526145003,3.95
20240526150003,3.95
20240526151003,3.95
20240526152003,3.95
20240526153003,3.95
20240526154003,3.95
20240526155003,3.53
20240526160003,3.53
20240526161003,3.53
20240526162003,3.53
20240526163003,3.53
20240526164003,3.53
20240526165003,3.53
20240603090003,3.53
20240603091003,3.53
20240603092003,3.53
20240603093003,3.53
20240603094003,3.53
20240603095003,3.53
20240603100003,3.53
20240603101003,3.53
20240603102003,3.53
20240603103003,3.53
20240603104003,3.53
20240603105003,3.53
20240603110003,3.53
20240603111003,3.53
20240603112003,3.53
20240603113003,3.53
20240603114003,3.53
20240603115003,3.53
20240603120003,3.53
20240603121003,3.95
20240603122003,3.95
20240603123003,3.95
20240603124003,3.95
20240603125003,3.95
20240603130003,3.95
20240603131003,3.95
20240603132003,3.95
20240603133003,3.95
20240603134003,3.95
20240603135003,3.95
20240603140003,3.95
20240603141003,3.95
20240603142003,3.95
20240603143003,3.95
20240603144003,3.95
20240603145003,3.95
20240603150003,3.95
20240603151003,3.95
20240603152003,3.95
20240603153003,3.95
20240603154003,3.95
20240603155003,3.53
20240603160003,3.53
20240603161003,3.53
20240603162003,3.53
20240603163003,3.53
20240603164003,3.53
20240603165003,3.53
20240620090003,3.53
20240620091003,3.53
20240620092003,3.53
20240620093003,3.53
20240620094003,3.53
20240620095003,3.53
20240620100003,3.53
20240620101003,3.53
20240620102003,3.53
20240620103003,3.53
20240620104003,3.53
20240620105003,3.53
20240620110003,3.53
20240620111003,3.53
20240620112003,3.53
20240620113003,3.53
20240620114003,3.53
20240620115003,3.53
20240620120003,3.53
20240620121003,3.95
20240620122003,3.95
20240620123003,3.95
20240620124003,3.95
20240620125003,3.95
20240620130003,3.95
20240620131003,3.95
20240620132003,3.95
20240620133003,3.95
20240620134003,3.95
20240620135003,3.95
20240620140003,3.95
20240620141003,3.95
20240620142003,3.95
20240620143003,3.95
20240620144003,3.95
20240620145003,3.95
20240620150003,3.95
20240620151003,3.95
20240620152003,3.95
20240620153003,3.95
20240620154003,3.95
20240620155003,3.53
20240620160003,3.53
20240620161003,3.53
20240620162003,3.53
20240620163003,3.53
20240620164003,3.53
20240620165003,3.53
20240420090004,3.53
20240420091004,3.53
20240420092004,3.53
20240420093004,3.53
20240420094004,3.53
20240420095004,3.53
